index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword
7806,/bbs/Gossiping/M.1630834488.A.BF0.html,CHENXOX,一堆被笑失智單選接下來風向又繞回疫苗不夠484這不4一開始全世界都知道的事了嗎，當初還有人敢帶風向，努力黑AZ要人單押同bnt類型種類的莫德納現,疫苗,   1.163.205.61 09/05 17:41 ,16,1,3,2,一堆被笑失智
7807,/bbs/Gossiping/M.1630834172.A.D72.html,Eric0204,高端仔：打不完啦,疫苗,36.229.83.126 09/05 18:01 ,120,1,3,3,高端仔
7808,/bbs/Gossiping/M.1630834172.A.D72.html,sddmavn,高端仔一人也能4劑阿不用羨慕別人,疫苗, 123.195.106.19 09/05 20:12 ,283,1,3,3,高端仔
7809,/bbs/Gossiping/M.1630831402.A.957.html,loserloser,8月之前垃圾AZ誰要打?日本人不打的,疫苗,1.160.128.129 09/05 16:45 ,2,1,1,1,垃圾AZ
7810,/bbs/Gossiping/M.1630831402.A.957.html,loserloser,才丟給台灣垃圾政府8月後幹AZ都沒,疫苗,1.160.128.129 09/05 16:45 ,4,1,4,1,"垃圾政府,幹"
7811,/bbs/Gossiping/M.1630816209.A.59D.html,remarque,莫德納到底何時要來啦???老人到底要等多久才能打到第二劑啦?真是個廢物政府無能總統,疫苗,    36.229.3.90 09/05 13:28 ,33,1,4,2,"廢物政府,無能總統"
7812,/bbs/Gossiping/M.1630814418.A.858.html,meryl0601,疫情來的太快高端評價又太爛可憐,疫苗,     1.164.6.13 09/05 12:12 ,9,1,1,2,"高端,爛"
7813,/bbs/Gossiping/M.1630814279.A.B38.html,Lenney33,高端聖戰士再次出擊,疫苗, 111.241.17.227 09/05 11:58 ,2,1,3,3,高端聖戰士
7814,/bbs/Gossiping/M.1630814279.A.B38.html,guc,高端戰士出發啦,疫苗,  220.137.58.64 09/05 12:14 ,133,1,3,3,高端戰士
7815,/bbs/Gossiping/M.1630814279.A.B38.html,Thorvs,桃園請成為高端戰士的聖地吧,疫苗, 114.34.189.220 09/05 12:38 ,269,1,2,3,"桃園,高端戰士的聖地"
7816,/bbs/Gossiping/M.1630814279.A.B38.html,sean8511,喊三小不是可以自由打高端你他媽吠個蛋,疫苗,   114.24.29.21 09/05 12:43 ,286,1,5,2,你他媽吠個蛋
7817,/bbs/Gossiping/M.1630814279.A.B38.html,ming0250,媽的桃園就先打疫苗台北就坐牢雙標會不會太爽高端等你啦幹,疫苗,   59.115.60.21 09/05 12:46 ,292,1,2,1,"媽的桃園,台北就坐牢,幹"
7818,/bbs/Gossiping/M.1630814279.A.B38.html,ui,該你上了，高端戰士們,疫苗,  114.25.243.20 09/05 15:53 ,567,1,3,3,高端戰士
7819,/bbs/Gossiping/M.1630814279.A.B38.html,isaiah0110,現在是越不自律、越智障就越可以先搶國際疫苗？當老鼠屎的就強制去打高端,疫苗, 122.116.219.85 09/05 18:32 ,598,1,3,1,"越智障,先搶國際疫苗,老鼠屎的,打高端"
7820,/bbs/Gossiping/M.1630813285.A.099.html,automatic10,笑死～BNT也是中國不要啊，韓粉當乞丐這麼爽,疫苗,   42.76.134.44 09/05 12:22 ,10,1,3,1,"韓粉,乞丐"
7821,/bbs/Gossiping/M.1630767099.A.F3C.html,ssccg,已經夠用了根本打不完了，高端仔太令人失望,疫苗,118.150.124.138 09/05 01:01 ,201,1,3,3,高端仔
7822,/bbs/Gossiping/M.1630767099.A.F3C.html,ffruecek,第二類狗官都不打的好意思送人喔？可悲狗不理高端,疫苗,114.136.217.246 09/05 04:18 ,234,1,3,2,狗官
7823,/bbs/Gossiping/M.1630765078.A.9E9.html,cangyisu,買垃圾高端的錢拿去買國外不是更好智障政府,疫苗, 223.139.28.190 09/04 22:27 ,49,1,1,1,"垃圾高端,智障政府"
7824,/bbs/Gossiping/M.1630765078.A.9E9.html,spzoey,高端仔崩潰怎麼不送口罩送疫苗QQ這樣會沒人打，哈哈,疫苗, 111.250.16.207 09/04 22:38 ,86,1,3,3,高端仔
7825,/bbs/Gossiping/M.1630760086.A.3BD.html,leeyeah,你們這些賤民還不快滾去打高端的意思,疫苗,   49.216.45.37 09/04 21:24 ,76,1,3,1,賤民
7826,/bbs/Gossiping/M.1630758741.A.B05.html,waijr,高端沒有保護力數據連第一劑都沒有你她媽,疫苗,   114.32.30.88 09/04 20:42 ,50,1,1,2,"高端,你她媽"
7827,/bbs/Gossiping/M.1630739925.A.B6B.html,rhox,因為他們沒有高端，所以只能拿垃圾湊合著用,疫苗,  114.45.218.89 09/04 15:23 ,13,1,1,1,"高端,垃圾"
7828,/bbs/Gossiping/M.1630736086.A.66E.html,jil,乞丐政府民間都比你有用硬要測試高端,疫苗,1.170.63.103 09/04 14:26 ,191,1,4,1,乞丐政府
7829,/bbs/Gossiping/M.1630736086.A.66E.html,alcpeon911,高端仔不要來搶阿,疫苗,   42.73.99.205 09/04 14:54 ,358,1,3,3,高端仔
7830,/bbs/Gossiping/M.1630736086.A.66E.html,alamabarry,高端仔整天幻想別人崩潰,疫苗,   61.61.77.190 09/04 14:57 ,368,1,3,3,高端仔
7831,/bbs/Gossiping/M.1630736086.A.66E.html,alamabarry,高端仔一直崩潰,疫苗,   61.61.77.190 09/04 14:58 ,378,1,3,3,高端仔
7832,/bbs/Gossiping/M.1630736086.A.66E.html,alamabarry,天天精神錯亂的高端仔崩潰!!!!!!,疫苗,   61.61.77.190 09/04 15:00 ,390,1,3,3,高端仔
7833,/bbs/Gossiping/M.1630736086.A.66E.html,redblouse,高端邊緣化，蟑螂無力回天,疫苗,  111.83.189.42 09/04 15:49 ,523,1,3,2,蟑螂
7834,/bbs/Gossiping/M.1630732732.A.EEA.html,hek,科興這個廢物別拿來丟臉,疫苗, 220.137.35.193 09/04 14:30 ,59,1,1,2,科興這個廢物
7835,/bbs/Gossiping/M.1630725219.A.314.html,CHENXOX,失智乘客：嘎拎喇勒被帶風向騙一改再改最後依舊在排隊還要被笑著跟一開始笑高端484八七像？,疫苗,   1.163.205.61 09/04 11:50 ,36,1,3,2,"失智乘客,嘎拎喇勒"
7836,/bbs/Gossiping/M.1630725219.A.314.html,Croissantke,兩劑莫德納都打完囉韭菜可憐,疫苗,  27.96.233.202 09/04 13:09 ,58,1,3,3,韭菜
7837,/bbs/Gossiping/M.1630721575.A.ED3.html,Ceferino,你高端仔準備打爆囉開不開心阿~,疫苗,123.192.235.113 09/04 10:14 ,9,1,3,3,高端仔
7838,/bbs/Gossiping/M.1630721575.A.ED3.html,touchbird,超級高端戰士,疫苗,114.137.186.144 09/04 10:18 ,58,1,3,3,高端戰士
7839,/bbs/Gossiping/M.1630721575.A.ED3.html,alex00089,高端戰士：加倍奉還！,疫苗,  42.75.167.230 09/04 10:18 ,59,1,3,3,高端戰士
7840,/bbs/Gossiping/M.1630721575.A.ED3.html,newstyle,高端仔被綁約了,疫苗,  101.10.45.113 09/04 10:29 ,111,1,3,3,高端仔
7841,/bbs/Gossiping/M.1630721575.A.ED3.html,a00049g,高端仔不打好打滿,疫苗,     39.11.5.83 09/04 10:39 ,139,1,3,3,高端仔
7842,/bbs/Gossiping/M.1630721575.A.ED3.html,frank00427,其他人：保護力？高端仔：抗體,疫苗, 223.138.95.190 09/04 10:52 ,174,1,3,3,高端仔
7843,/bbs/Gossiping/M.1630721575.A.ED3.html,ll6a,連能不能防重症都不知道，就不要delta進來一堆高端仔以為神功護體進ICU,疫苗,  110.26.68.203 09/04 10:56 ,184,1,3,3,高端仔
7844,/bbs/Gossiping/M.1630721575.A.ED3.html,weed222,直接讓6-18學生打高端阿，反正這個垃圾政府沒數據都敢硬幹,疫苗,    1.47.12.250 09/04 11:24 ,240,1,4,1,垃圾政府
7845,/bbs/Gossiping/M.1630721575.A.ED3.html,tomx,我就知道高端沒人打，高端仔就要多打幾劑,疫苗, 223.138.59.110 09/04 11:43 ,268,1,3,3,高端仔
7846,/bbs/Gossiping/M.1630690738.A.7B8.html,iPolo3,五樓高端甲,疫苗,   42.77.145.51 09/04 01:39 ,1,1,5,2,"五樓,高端甲"
7847,/bbs/Gossiping/M.1630685492.A.E1F.html,sanshin,政府不希望高端有競爭者智障蟑螂還要繼續抹黑疫苗,疫苗,  36.238.51.142 09/04 08:40 ,30,1,3,1,智障蟑螂
7848,/bbs/Gossiping/M.1630675199.A.05F.html,mvb,裝肖維，教授年紀早有AZ可打，靠北三小,疫苗,111.241.115.207 09/03 21:30 ,47,1,5,2,靠北三小
7849,/bbs/Gossiping/M.1630675199.A.05F.html,GenghisKhan,這麼多高官打AZ或高端還會被低智謠言洗腦當什麼教授,疫苗, 101.10.105.128 09/03 21:34 ,58,1,5,2,低智謠言
7850,/bbs/Gossiping/M.1630675199.A.05F.html,richjf,高端不用等啊新試劑扶英戰士,疫苗, 101.137.98.106 09/03 21:40 ,70,1,3,3,新試劑服英戰士
7851,/bbs/Gossiping/M.1630675199.A.05F.html,hoha1111,高端仔一直叫別人打高端我就要打bnt嘻,疫苗,   101.9.50.169 09/03 21:49 ,78,1,3,3,高端仔
7852,/bbs/Gossiping/M.1630675199.A.05F.html,charles716,沒辦法爛政府疫苗買不夠只會派蟑螂逼你打AZ高端,疫苗,   39.8.166.131 09/03 22:18 ,104,1,4,2,"爛政府,派蟑螂逼你"
7853,/bbs/Gossiping/M.1630663644.A.D6F.html,libur,笑死年初的BNT沒看到？眼殘？,疫苗, 101.136.26.120 09/03 23:12 ,564,1,5,2,眼殘
7854,/bbs/Gossiping/M.1630658648.A.973.html,youpo,看起來應該是二期期中EUA，跟高端疫苗一樣都是垃圾等級要加速就要透明，又要加速又不要透明的，都是垃圾。,疫苗,101.137.239.196 09/03 16:58 ,9,1,1,1,"高端疫苗,垃圾"
7855,/bbs/Gossiping/M.1630658558.A.AFA.html,Upswing,鋪貨範圍非高端莫屬，野狗般的存在,疫苗, 116.14.191.196 09/03 16:44 ,14,1,1,2,"高端,野狗般的存在"
7856,/bbs/Gossiping/M.1630658558.A.AFA.html,maxboy06,其他垃圾怎麼跟高端比,疫苗,  42.75.207.108 09/03 17:09 ,93,1,1,1,垃圾怎麼跟高端比
7857,/bbs/Gossiping/M.1630658558.A.AFA.html,ksjr,當然是高端因為高端有新試劑服英戰士,疫苗,   99.31.75.223 09/03 22:32 ,135,1,3,3,新試劑服英戰士
7858,/bbs/Gossiping/M.1630656589.A.29E.html,dido0208,嗆人的覺青有打高端嗎？,疫苗,   101.9.239.72 09/03 16:15 ,12,1,0,0,
7859,/bbs/Gossiping/M.1630651056.A.A21.html,zakijudelo,國際笑秉還講過聽說郭董的BNT快過期了……這種爛咖真的是讓醫界蒙羞,疫苗,  101.12.37.142 09/03 14:49 ,27,1,5,2,爛咖
7860,/bbs/Gossiping/M.1630650743.A.3B9.html,chameleon,打高端沒意見其他的你陳時中吃屎吧,疫苗,   101.9.67.125 09/03 14:35 ,46,1,4,2,陳時中吃屎
7861,/bbs/Gossiping/M.1630650743.A.3B9.html,kivan00,不就證明高端正是個廢物,疫苗,125.230.212.154 09/03 14:36 ,54,1,1,2,"高端,廢物"
7862,/bbs/Gossiping/M.1630650743.A.3B9.html,jackycheny,幹你老師，憑甚麼給管不住懶叫的打？抓去打高端我沒意見,疫苗,  1.163.176.240 09/03 14:47 ,112,1,5,2,幹你老師
7863,/bbs/Gossiping/M.1630644934.A.0F9.html,mxr,高端仔還不快上,疫苗,  42.72.177.110 09/03 12:57 ,14,1,3,3,高端仔
7864,/bbs/Gossiping/M.1630643937.A.1C5.html,perec,4％蚵糞無腦賤畜力推的神藥BNT？,疫苗, 150.116.28.193 09/03 12:44 ,26,1,3,1,"蚵糞,無腦賤畜"
7865,/bbs/Gossiping/M.1630643937.A.1C5.html,funkD,好了啦高端仔打了沒,疫苗, 111.71.214.155 09/03 12:45 ,29,1,3,3,高端仔
7866,/bbs/Gossiping/M.1630643732.A.C7B.html,wudatou,高端仔躲在衣櫥裡放聲大哭,疫苗,101.136.173.189 09/03 12:38 ,3,1,3,3,高端仔
7867,/bbs/Gossiping/M.1630641187.A.D88.html,Ashuya,有武田生產的莫德納誰還要這垃圾,疫苗,153.180.135.201 09/03 11:57 ,20,1,1,1,誰還要這垃圾
7868,/bbs/Gossiping/M.1630641187.A.D88.html,worshipyou,可以，回送日本高端500萬劑我蠻想看看日本怎麼處理這個垃圾,疫苗, 114.137.63.194 09/03 12:15 ,81,1,1,1,"高端,垃圾"
7869,/bbs/Gossiping/M.1630641187.A.D88.html,vanvanvan,他們AZ都不打了會想打垃圾高端？,疫苗,  175.183.36.52 09/03 12:26 ,91,1,1,1,垃圾高端
7870,/bbs/Gossiping/M.1630630435.A.9D2.html,andy199113,幹一群混蛋台灣人怎麼不去打高端,疫苗, 111.241.60.250 09/03 08:56 ,26,1,3,2,"幹,混蛋台灣人"
7871,/bbs/Gossiping/M.1630630435.A.9D2.html,snowsdream,8.2高端仔實際上會去打的有多少？,疫苗, 49.217.246.165 09/03 11:26 ,390,1,3,3,高端仔
7872,/bbs/Gossiping/M.1630630435.A.9D2.html,jameshcm,掐住其他疫苗說沒貨只給高端選叫受歡迎?拜託不要臉也該有個極限好嗎？一堆爛貨,疫苗,  220.142.92.70 09/03 11:52 ,406,1,4,2,"只給高端選,一堆爛貨"
7873,/bbs/Gossiping/M.1630630435.A.9D2.html,yesorno,我也想打莫德納阿~等不到阿~垃圾政府,疫苗, 59.125.120.238 09/03 12:45 ,434,1,4,1,垃圾政府
7874,/bbs/Gossiping/M.1630630435.A.9D2.html,Hua0722,台南才11%？幹你媽的，你們選的可以自已去吞高端嗎，操！,疫苗, 223.136.165.95 09/03 13:39 ,449,1,2,1,"台南,幹你媽的,操"
7875,/bbs/Gossiping/M.1630619831.A.E09.html,Sacral,請覺青去打高端,疫苗,  118.163.63.49 09/03 09:42 ,19,1,3,3,"覺青,打高端"
7876,/bbs/Gossiping/M.1630574304.A.047.html,whaleegg,覺青是不是不愛台灣，為何不選高端,疫苗,  36.232.36.242 09/02 17:20 ,9,1,0,0,
7877,/bbs/Gossiping/M.1630574304.A.047.html,Ark727,44萬高端戰士,疫苗,   60.251.33.86 09/02 17:20 ,13,1,3,3,高端戰士
7878,/bbs/Gossiping/M.1630574304.A.047.html,macrose,所以這44萬高端戰士預備軍到底是哪些人啊,疫苗,    114.37.9.80 09/02 17:22 ,37,1,3,3,高端戰士
7879,/bbs/Gossiping/M.1630574304.A.047.html,aglet,最頂的高端剩蟑士去哪了,疫苗,223.140.175.133 09/02 17:26 ,67,1,3,2,高端剩蟑士
7880,/bbs/Gossiping/M.1630574304.A.047.html,macrose,全都高端戰士?不可能嘛,疫苗,    114.37.9.80 09/02 17:28 ,88,1,3,3,高端戰士
7881,/bbs/Gossiping/M.1630574304.A.047.html,x0003,我看FB推特還以為高端仔至少80%起跳咧,疫苗, 223.137.94.132 09/02 18:00 ,202,1,3,3,高端仔
7882,/bbs/Gossiping/M.1630574304.A.047.html,herikocat,高端仔不是有意願88%嗎,疫苗,  61.216.178.94 09/02 18:01 ,206,1,3,3,高端仔
7883,/bbs/Gossiping/M.1630574304.A.047.html,mask99,817覺青去打你的高端，不要來搶,疫苗,  111.241.225.7 09/02 18:18 ,248,1,3,3,"817,覺青,打你的高端"
7884,/bbs/Gossiping/M.1630574304.A.047.html,iKelly,高端仔都不捧場？,疫苗, 111.252.221.64 09/02 18:24 ,260,1,3,3,高端仔
7885,/bbs/Gossiping/M.1630574304.A.047.html,flowersuger,百萬高端戰士近一半勾了不敢去打笑死！,疫苗,  36.235.42.214 09/02 19:42 ,336,1,3,3,高端戰士
7886,/bbs/Gossiping/M.1630574304.A.047.html,sencha,高端戰士們！,疫苗,   123.193.4.60 09/02 22:13 ,395,1,3,3,高端戰士
7887,/bbs/Gossiping/M.1630574304.A.047.html,gin10791,幹護航高端的都死哪去了,疫苗, 111.240.51.172 09/02 22:46 ,401,1,3,2,"幹,護航高端的,死哪去"
7888,/bbs/Gossiping/M.1630564634.A.6E8.html,avgirl,沒差阿遲早打得到高端垃圾就別說惹,疫苗,  36.230.97.188 09/02 14:37 ,2,1,1,1,高端垃圾
7889,/bbs/Gossiping/M.1630564391.A.94F.html,pastmory,智障無腦酸民會繼續酸高端真的腦袋裝屎嘴也吃屎,疫苗, 61.227.242.213 09/02 22:47 ,343,1,3,2,"智障無腦酸民,腦袋裝屎嘴也吃屎"
7890,/bbs/Gossiping/M.1630561579.A.C34.html,swimming3,就高端股價繼續井噴、人人都是高端仔,疫苗,   42.72.37.117 09/02 13:51 ,4,1,3,3,高端仔
7891,/bbs/Gossiping/M.1630560453.A.885.html,avgirl,台灣政府就是小氣，疫苗打死不大量購買~~~台灣政府就是小氣，疫苗打死不大量購買~~~~高端那沒通過國際認證的垃圾疫苗別講惹~,疫苗,  36.230.97.188 09/02 13:30 ,10,1,1,1,垃圾疫苗
7892,/bbs/Gossiping/M.1630560453.A.885.html,avgirl,~高端那沒通過國際認證的垃圾疫苗別講惹~,疫苗,  36.230.97.188 09/02 13:31 ,12,1,1,1,垃圾疫苗
7893,/bbs/Gossiping/M.1630550232.A.950.html,aiam,別忘了智障政府估計的不缺疫苗是把還沒期中考就採購500萬劑的聯亞加進來高端也在同樣狀況下採購下去而且還端上桌子給人選要是沒郭董台積慈濟的BNT我看連聯亞都要加進來四大天王,疫苗,   111.242.56.1 09/02 10:44 ,6,1,4,2,智障政府
7894,/bbs/Gossiping/M.1630543791.A.FFA.html,highyes,叫菜母豬請817出來打高端啊！,疫苗,   61.66.79.160 09/02 08:50 ,3,1,4,2,菜母豬
7895,/bbs/Gossiping/M.1630542360.A.862.html,rtoday,他媽的，買得到啊，就高端嘛,疫苗, 111.82.148.221 09/02 09:46 ,186,1,5,2,他媽的
7896,/bbs/Gossiping/M.1630542360.A.862.html,normaldist,說別人不讀書，然後自己跟美國比到底多低能，輝瑞、嬌生、莫德納全部都是,疫苗,    49.216.4.73 09/02 10:10 ,212,1,5,1,低能
7897,/bbs/Gossiping/M.1630541567.A.5FF.html,tbhou0415,賤民打高端，第二類打BNT,疫苗,  114.136.7.186 09/02 08:14 ,9,1,3,1,賤民
7898,/bbs/Gossiping/M.1630541567.A.5FF.html,maxboy06,賤民全部打高端有疫苗就打,疫苗,  42.75.111.246 09/02 08:16 ,13,1,3,1,賤民
7899,/bbs/Gossiping/M.1630536849.A.F04.html,balow,高端真的很爛,疫苗, 223.141.169.80 09/02 08:29 ,44,1,1,2,"高端,爛"
7900,/bbs/Gossiping/M.1630534790.A.B2B.html,zero09107,高端這種狗東西版主還敢寫出來==,疫苗,  101.9.174.153 09/13 12:10 ,67,1,1,2,高端這種狗東西
7901,/bbs/Gossiping/M.1630516567.A.FAA.html,meatbear,不會啊錢都進口袋了賤民打不打高端都沒差,疫苗,209.52.88.91 09/02 01:18 ,5,1,3,2,賤民
7902,/bbs/Gossiping/M.1630514419.A.528.html,alex10282,我有查證過陳時中說BNT在中國分裝這件事，事實證明陳時中在唬爛，垃圾狗官一個,疫苗,  223.138.188.9 09/02 00:45 ,3,1,4,1,"陳時中在唬爛,垃圾狗官"
7903,/bbs/Gossiping/M.1630509496.A.DEF.html,now99,817覺青就打高端,疫苗, 111.240.206.44 09/01 23:27 ,55,1,3,3,"817,覺青,打高端"
7904,/bbs/Gossiping/M.1630509496.A.DEF.html,Kennyq,覺青邊罵中國邊打復必泰bnt，真香~~口憐的高端，施打率愈來愈低,疫苗,  1.161.130.187 09/02 00:13 ,115,1,0,0,
7905,/bbs/Gossiping/M.1630509496.A.DEF.html,srxteam0935,難道買的是AZ莫德納支媒就會改口說是台灣國買的嗎什麼智障報導,疫苗,  111.71.63.213 09/02 07:28 ,168,1,5,2,智障報導
7906,/bbs/Gossiping/M.1630503497.A.9BF.html,fattor,高端就是爛,疫苗,   1.200.68.219 09/01 22:05 ,30,1,1,2,"高端,爛"
7907,/bbs/Gossiping/M.1630503497.A.9BF.html,cowboyz1105,失智症不能打高端這817就有理由了,疫苗,   49.217.12.32 09/01 23:07 ,50,1,3,2,失智症不能打高端
7908,/bbs/Gossiping/M.1630503497.A.9BF.html,Plants,高端戰士是精銳重質不重量der,疫苗,  49.158.126.47 09/02 00:25 ,56,1,3,3,高端戰士
7909,/bbs/Gossiping/M.1630500082.A.7E1.html,leecliff,現在講夠了當初擋郭董擋到抹黑bnt垃圾,疫苗,  180.217.35.77 09/01 21:44 ,65,1,3,1,bnt垃圾
7910,/bbs/Gossiping/M.1630500082.A.7E1.html,shinkiro,難到你不支持國慘高端，超給臭了嗎,疫苗,  36.231.45.136 09/02 00:42 ,85,1,1,2,國慘高端
7911,/bbs/Gossiping/M.1630499112.A.AC6.html,s4511981,粗暴言論duck不be，韭菜就去當高端。,疫苗,     1.163.9.64 09/01 22:04 ,623,1,3,3,韭菜
7912,/bbs/Gossiping/M.1630499112.A.AC6.html,jason80021,垃圾高端愛打的去打，林北只要莫德納BNT,疫苗, 49.217.126.109 09/01 23:13 ,872,1,1,1,垃圾高端
7913,/bbs/Gossiping/M.1630499112.A.AC6.html,foxowlcat,高端才打60萬明年國慘還要買2000劑？水有多深可以這樣搞？,疫苗,   42.76.13.238 09/02 01:06 ,1085,1,1,2,國慘
7914,/bbs/Gossiping/M.1630493950.A.A04.html,jackycheny,翻譯：韭菜們有高端快去吧,疫苗,1.163.176.240 09/01 19:00 ,6,1,3,3,韭菜
7915,/bbs/Gossiping/M.1630493021.A.0E2.html,whitenoise,疫苗不夠就是醬，乖乖當高端仔,疫苗,  114.39.71.126 09/01 18:50 ,9,1,3,3,高端仔
7916,/bbs/Gossiping/M.1630482164.A.795.html,jackycheny,媽的我的第一劑勒，狗官怎不都打高端,疫苗,  1.163.176.240 09/01 15:54 ,51,1,3,2,"媽的,狗官"
7917,/bbs/Gossiping/M.1630482164.A.795.html,jokc7839,我身邊20～35歲的只有少數打到高端幹你娘,疫苗, 223.141.224.42 09/01 16:23 ,112,1,5,2,幹你娘
7918,/bbs/Gossiping/M.1630480894.A.8DA.html,linbsing,為了高端燃燒殆盡的屎中,疫苗, 110.28.195.193 09/01 18:56 ,128,1,4,2,屎中
7919,/bbs/Gossiping/M.1630472527.A.019.html,gay7788,高端不需要那種野雞團體的認證,疫苗,61.219.191.4 09/01 13:03 ,5,1,5,2,野雞團體
7920,/bbs/Gossiping/M.1630471701.A.CCF.html,kcclasaki,第一哥的其他垃圾不甘我的事第一高端,疫苗,118.171.57.30 09/01 12:48 ,1,1,1,1,其他垃圾
7921,/bbs/Gossiping/M.1630470919.A.374.html,Makubex82,扶英戰士一人打8劑高端啊,疫苗,    1.200.70.97 09/01 13:05 ,33,1,3,3,扶英戰士
7922,/bbs/Gossiping/M.1630470919.A.374.html,JackaLMeI,國軍別想跑啊高端戰士,疫苗,  111.83.201.71 09/01 13:08 ,36,1,3,3,高端戰士
7923,/bbs/Gossiping/M.1630470919.A.374.html,orange07,高端戰士每個都打72支阿福利耶,疫苗, 60.250.162.190 09/01 13:19 ,38,1,3,3,高端戰士
7924,/bbs/Gossiping/M.1630466909.A.848.html,mokihana,噁心死了，怎麼好意思說四大？而且BNT來台灣跟台灣政府一點屁關係都沒有，講的好像是政府把所有的疫苗買來台灣。,疫苗,    1.174.64.37 09/01 11:31 ,4,1,5,3,噁心死了
7925,/bbs/Gossiping/M.1630458348.A.80D.html,achun1212,第二類非第一線人員全部去打高端啦，垃圾權貴,疫苗,  101.12.20.200 09/01 09:10 ,27,1,3,1,垃圾權貴
7926,/bbs/Gossiping/M.1630458348.A.80D.html,biaw,總統和前後兩任副總統都已經打高端了智障,疫苗,220.136.202.117 09/01 09:16 ,62,1,5,2,智障
7927,/bbs/Gossiping/M.1630453589.A.EFA.html,wingstar,這樣你才會去打高端當新試劑服英戰士,疫苗, 220.138.126.13 09/01 08:42 ,23,1,3,3,新試劑服英戰士
7928,/bbs/Gossiping/M.1630448571.A.7CE.html,Ligamenta,幹，30+有Az時為何不打，哭么個屁,疫苗, 111.83.129.143 09/01 08:49 ,215,1,3,2,"幹,30+,哭么個屁"
7929,/bbs/Gossiping/M.1630436424.A.81C.html,VOLK11,官員應該當高端戰士啊，跑來和一般民眾,疫苗,  1.162.118.119 09/01 03:09 ,9,1,3,3,高端戰士
7930,/bbs/Gossiping/M.1630436424.A.81C.html,whitenoise,官員怎不身先士卒打高端？會怕？民脂民膏養這些廢物官員人民公僕都是假，把人民是奴隸吧乾,疫苗,  114.39.71.126 09/01 03:16 ,14,1,3,2,"廢物官員,把人民是奴隸"
7931,/bbs/Gossiping/M.1630434350.A.F2E.html,brucielu95,然後韭菜幫官員測試高端欸超讚,疫苗, 36.227.182.159 09/01 02:57 ,9,1,3,3,韭菜
7932,/bbs/Gossiping/M.1630432401.A.9AC.html,brucielu95,幹他媽就永遠解壓縮2類而且中央在吹的垃圾高端為什麼不優先2類打？,疫苗, 36.227.182.159 09/01 02:32 ,106,1,1,1,"幹他媽,垃圾高端"
7933,/bbs/Gossiping/M.1630432401.A.9AC.html,cowboyz1105,整個邏輯就是讓韭菜施打高端極大化,疫苗,49.217.12.32 09/01 02:34 ,111,1,3,3,韭菜
7934,/bbs/Gossiping/M.1630432401.A.9AC.html,nintenblo,有疫苗就打的言論很奴，那為何官員不打高端，有錢人要飛國外，因為你又窮又笨，政府故意買不夠讓你沒得選，靠,疫苗,   1.34.107.217 09/01 06:13 ,173,1,5,2,"你又窮又笨,靠"
7935,/bbs/Gossiping/M.1630427683.A.77C.html,bybe,幹你娘難怪一直打不到axaxaz,疫苗,   49.217.7.182 09/01 00:41 ,21,1,5,1,幹你娘
7936,/bbs/Gossiping/M.1630427683.A.77C.html,td770715,噁心死了瞎挺高端的來看看阿,疫苗,  111.71.89.183 09/01 07:46 ,246,1,3,3,"噁心死了,瞎挺高端的"
7937,/bbs/Gossiping/M.1630410353.A.042.html,qilar,高端戰士捍衛台灣的決心不變~~~~,疫苗,     1.200.9.39 08/31 19:46 ,1,1,3,3,高端戰士
7938,/bbs/Gossiping/M.1630410353.A.042.html,leecliff,高端仔：我們就是想獻祭喇嘻嘻,疫苗, 223.136.205.94 08/31 19:47 ,4,1,3,3,高端仔
7939,/bbs/Gossiping/M.1630408451.A.ACE.html,Numbydully,第四天高端仔路過我是手不會痛但是頭有時會抽痛給你參考,疫苗,112.78.80.204 08/31 19:18 ,13,1,3,3,高端仔
7940,/bbs/Gossiping/M.1630408451.A.ACE.html,asdf70114,我也高端仔，手大概痛兩天渴了三天,疫苗,114.136.157.157 08/31 21:16 ,91,1,3,3,高端仔
7941,/bbs/Gossiping/M.1630406987.A.8E8.html,metcc80211,高端補完計劃，幹你娘,疫苗,   27.52.33.154 08/31 19:07 ,69,1,5,1,幹你娘
7942,/bbs/Gossiping/M.1630406987.A.8E8.html,askye546388,果凍都比妳有用，選個讀稿機能幹嘛？nan擋擋擋，BNT拖多久才給過？垃圾政府。,疫苗,  36.238.54.171 08/31 19:28 ,80,1,4,1,垃圾政府
7943,/bbs/Gossiping/M.1630396251.A.B5A.html,leecliff,你們屎中要去跪迎接機bnt了啦低能廢物,疫苗,  180.217.35.77 08/31 15:54 ,12,1,4,1,"屎中,低能廢物"
7944,/bbs/Gossiping/M.1630395004.A.52B.html,loserloser,指揮中心老是講長幼有序長幼有序但是憑什麼BNT就是他媽跳過==先說我自己是沒登記BNT==,疫苗, 220.136.37.223 08/31 15:39 ,12,1,4,2,"指揮中心,他媽跳過"
7945,/bbs/Gossiping/M.1630394066.A.0C1.html,greg7575,醒醒好嗎，高端仔你的接種卡呢,疫苗,     39.12.5.32 08/31 15:18 ,12,1,3,3,高端仔
7946,/bbs/Gossiping/M.1630392918.A.0C2.html,ssh713,我認識的20-22歲蟑螂不敢打高端馬上改富,疫苗,123.192.220.209 08/31 15:01 ,23,1,3,2,蟑螂
